measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,India,Both,All ages,Injuries,Rate,2019,67.93264807420286,78.48303882963593,56.04979881260556
Deaths,Andorra,Both,All ages,Total burden related to hepatitis B,Number,2019,2.793552977472642,3.8746787129620412,1.9506683514611556
Deaths,Andorra,Both,All ages,Total burden related to hepatitis B,Rate,2019,3.3631246588659565,4.664678862304935,2.348386047077449
Deaths,Andorra,Both,All ages,Total burden related to hepatitis C,Number,2019,7.254701800952857,9.797403061062072,5.132123015146229
Deaths,Andorra,Both,All ages,Total burden related to hepatitis C,Rate,2019,8.733847797501719,11.794975106331,6.178500856707241
Deaths,Andorra,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,2.298787206979155,3.262410911879827,1.579163922118684
Deaths,Andorra,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,2.7674821288950837,3.927577058167269,1.9011363556361396
Deaths,Andorra,Both,All ages,Total cancers,Number,2019,227.35372064325674,284.4892368920115,176.89054216080032
Deaths,Andorra,Both,All ages,Total cancers,Rate,2019,273.70839584793447,342.4931531597747,212.9563853123604
Deaths,Austria,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,1667.1487160511304,1818.037746478914,1464.9721049852867
Deaths,Austria,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,18.698003958464408,20.390308706723587,16.43048034906965
Deaths,Oman,Both,All ages,Injuries,Number,2019,2686.4554906508893,2991.7846427511695,2401.735561331233
Deaths,Oman,Both,All ages,Injuries,Rate,2019,58.60506815842816,65.26582834294061,52.39389848824006
Deaths,Luxembourg,Both,All ages,Injuries,Number,2019,259.801543942648,291.30189132567796,230.08067394635555
Deaths,Luxembourg,Both,All ages,Injuries,Rate,2019,42.001700574255935,47.09431141362473,37.196775001272314
Deaths,Palestine,Both,All ages,Total burden related to hepatitis B,Number,2019,119.83446674646822,152.91645371559122,92.31953806457247
Deaths,Palestine,Both,All ages,Total burden related to hepatitis B,Rate,2019,2.4176763770881236,3.0851098841074385,1.8625590148001574
Deaths,Kenya,Both,All ages,Non-communicable diseases,Number,2019,114523.56978065417,129522.62065074402,99627.4947668096
Deaths,Kenya,Both,All ages,Non-communicable diseases,Rate,2019,228.00874465244993,257.87084872777285,198.35165859880522
Deaths,Poland,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,13935.803736529475,16060.868328786884,11845.87903433969
Deaths,Poland,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,36.25863145549811,41.78769424416346,30.820996785901844
Deaths,Singapore,Both,All ages,Total burden related to hepatitis B,Number,2019,502.4711337568205,587.9722830131371,419.78997224202385
Deaths,Singapore,Both,All ages,Total burden related to hepatitis B,Rate,2019,8.865909782886693,10.374544657037518,7.407032507183861
Deaths,Singapore,Both,All ages,Total burden related to hepatitis C,Number,2019,219.90411264255906,287.0833581333205,156.03225196748676
Deaths,Singapore,Both,All ages,Total burden related to hepatitis C,Rate,2019,3.8801234391272517,5.065475372382275,2.7531290381227933
Deaths,Singapore,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,45.59320726787667,62.61842373979977,32.765899235989245
Deaths,Singapore,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,0.8044745960373527,1.1048779886573938,0.5781416823081211
Deaths,Singapore,Both,All ages,Total cancers,Number,2019,6947.5793669957875,7349.651647135475,6368.472877631952
Deaths,Singapore,Both,All ages,Total cancers,Rate,2019,122.58736420675748,129.68177485531692,112.36925306672778
Deaths,Nepal,Both,All ages,Non-communicable diseases,Number,2019,137553.14066096727,155209.59698998788,115539.81694712723
Deaths,Nepal,Both,All ages,Non-communicable diseases,Rate,2019,452.23373007250024,510.2828961414584,379.8604825656319
Deaths,Australia,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,5701.018457342911,6327.567109496957,4837.90017986646
Deaths,Australia,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,23.204950023465383,25.755201398599592,19.69178537700056
Deaths,Lao People's Democratic Republic,Both,All ages,Injuries,Number,2019,3516.7770634691,4322.062374814856,2639.294869997239
Deaths,Lao People's Democratic Republic,Both,All ages,Injuries,Rate,2019,49.12900776252833,60.37875933851512,36.87067329419724
Deaths,Iceland,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,34.79947732647407,40.15809770374307,28.133586017165175
Deaths,Angola,Both,All ages,Injuries,Number,2019,17114.057110489957,21655.217073837004,12563.579884196843
Deaths,Angola,Both,All ages,Injuries,Rate,2019,56.78466072127212,71.8522876512785,41.686118993457775
Deaths,Taiwan (Province of China),Both,All ages,Injuries,Number,2019,12655.877926249594,16134.935103493572,10058.400898566653
Deaths,Taiwan (Province of China),Both,All ages,Injuries,Rate,2019,53.58064348784751,68.30977752137932,42.5838172384815
Deaths,Morocco,Both,All ages,Total burden related to hepatitis B,Number,2019,1300.0962941018659,1734.0604583368586,913.3715418224594
Deaths,Morocco,Both,All ages,Total burden related to hepatitis B,Rate,2019,3.616181532977918,4.823240736054002,2.540517434954822
Deaths,Morocco,Both,All ages,Total burden related to hepatitis C,Number,2019,2251.7477813065952,2950.596340716665,1635.6909771227658
Deaths,Morocco,Both,All ages,Total burden related to hepatitis C,Rate,2019,6.2631735669318775,8.207001317500715,4.549628771318144
Deaths,Morocco,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,619.7954308572936,871.059253885266,407.63166809364265
Deaths,Morocco,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.7239436812936746,2.422826987754351,1.133816100472413
Deaths,Morocco,Both,All ages,Total cancers,Number,2019,27902.930901096588,33903.184752789115,21622.59479638151
Deaths,Morocco,Both,All ages,Total cancers,Rate,2019,77.61122302883693,94.30076154233566,60.14264355068815
Deaths,Palestine,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,1542.598823733329,1866.4180333502798,1278.1511787064464
Deaths,Palestine,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,31.122137367660955,37.65523318553276,25.786870797728824
Deaths,Benin,Both,All ages,Non-communicable diseases,Number,2019,31535.974270495968,40164.12886609954,24813.6533157806
Deaths,Benin,Both,All ages,Non-communicable diseases,Rate,2019,248.98621595826455,317.108150135263,195.9114245275318
Deaths,Eritrea,Both,All ages,Non-communicable diseases,Number,2019,17479.12918560203,22313.647522508552,13545.536668146991
Deaths,Eritrea,Both,All ages,Non-communicable diseases,Rate,2019,260.4466334351419,332.4830610945326,201.83439265367744
Deaths,Latvia,Both,All ages,Non-communicable diseases,Number,2019,25351.7560107392,29452.104801888123,22172.812815614667
Deaths,Latvia,Both,All ages,Non-communicable diseases,Rate,2019,1323.6495947491578,1537.7343711029284,1157.67265531448
Deaths,Malawi,Both,All ages,Total burden related to hepatitis B,Number,2019,712.5163339910189,996.1485238516384,480.09572340849934
Deaths,Malawi,Both,All ages,Total burden related to hepatitis B,Rate,2019,3.863502441275993,5.401451265288181,2.60323996931456
Deaths,Malawi,Both,All ages,Total burden related to hepatitis C,Number,2019,1402.0238883028264,1854.2792350550615,1008.0666060868625
Deaths,Malawi,Both,All ages,Total burden related to hepatitis C,Rate,2019,7.6022435652029685,10.054523678516707,5.466075102826336
Deaths,Malawi,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,326.0721722833965,466.8115045073796,218.78045987112887
Deaths,Malawi,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.768072637145958,2.531208480762653,1.1863010018044666
Deaths,Malawi,Both,All ages,Total cancers,Number,2019,10091.910744499737,12335.273088991831,8014.372099524133
Deaths,Malawi,Both,All ages,Total cancers,Rate,2019,54.72172347280626,66.88598621477603,43.45661242370341
Deaths,Slovakia,Both,All ages,Non-communicable diseases,Number,2019,49699.67020626856,60315.72279472775,40770.351431162875
Deaths,Slovakia,Both,All ages,Non-communicable diseases,Rate,2019,914.0635306604037,1109.3112349290634,749.8378001456782
Deaths,Israel,Both,All ages,Total burden related to hepatitis B,Number,2019,92.57667209226221,119.72961287173571,70.87976578873352
Deaths,Israel,Both,All ages,Total burden related to hepatitis B,Rate,2019,0.9944233883919408,1.2860899471965148,0.7613634760365372
Deaths,Israel,Both,All ages,Total burden related to hepatitis C,Number,2019,292.01705763462274,351.2796507642546,236.99693494525457
Deaths,Israel,Both,All ages,Total burden related to hepatitis C,Rate,2019,3.1367361275620684,3.7733123549525853,2.5457309034817035
Deaths,Israel,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,138.51088135560826,186.83484135187433,101.48891345744703
Deaths,Israel,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.4878311874240562,2.006908779585849,1.090155294240763
Deaths,Israel,Both,All ages,Total cancers,Number,2019,14445.784937482671,15227.498753277203,13254.475677282373
Deaths,Israel,Both,All ages,Total cancers,Rate,2019,155.1711255206533,163.5679979063927,142.374534712437
Deaths,Italy,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,16951.861269123143,18269.540592485097,14450.829313823127
Deaths,Italy,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,28.10640077829989,30.29112979252017,23.959658106270393
Deaths,Guinea-Bissau,Both,All ages,Total cancers,Number,2019,973.7424893499085,1245.0488195676567,756.5028103157622
Deaths,Guinea-Bissau,Both,All ages,Total cancers,Rate,2019,51.21748749936731,65.4878194694796,39.79098545494463
Deaths,Liberia,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,16867.304799514935,20768.7827850164,13833.981299273
Deaths,Liberia,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,352.14264121542874,433.5947035803568,288.8152417445459
Deaths,Italy,Both,All ages,Non-communicable diseases,Number,2019,599556.4027298253,606752.5674844605,593678.4476189084
Deaths,Italy,Both,All ages,Non-communicable diseases,Rate,2019,994.0721126012323,1006.003444945773,984.3263885487825
Deaths,Peru,Both,All ages,Total burden related to hepatitis B,Number,2019,846.3011702725945,1186.4176692796916,581.2403113777099
Deaths,Peru,Both,All ages,Total burden related to hepatitis B,Rate,2019,2.48945808955192,3.4899361694422892,1.709761779800973
Deaths,Peru,Both,All ages,Total burden related to hepatitis C,Number,2019,886.5315528544585,1334.3050356294889,563.4122308070449
Deaths,Peru,Both,All ages,Total burden related to hepatitis C,Rate,2019,2.607798764103907,3.924957900989046,1.6573191494977093
Deaths,Peru,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,1454.7211963574634,2132.2713175450917,951.008286842283
Deaths,Peru,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,4.279171029798127,6.272235307050782,2.7974618919029295
Deaths,Peru,Both,All ages,Total cancers,Number,2019,33336.76222452862,42739.612288307544,25852.808867777636
Deaths,Peru,Both,All ages,Total cancers,Rate,2019,98.06257549258798,125.72176110919105,76.04796783253701
Deaths,Bangladesh,Both,All ages,Injuries,Number,2019,43096.6467167542,51862.987121814134,34704.120471495626
Deaths,Bangladesh,Both,All ages,Injuries,Rate,2019,27.060584851884773,32.56501075143877,21.790878601323996
Deaths,Mongolia,Both,All ages,Total burden related to hepatitis B,Number,2019,986.9062994895338,1350.8874478846442,689.194823292738
Deaths,Mongolia,Both,All ages,Total burden related to hepatitis B,Rate,2019,29.13299853290363,39.8775466908028,20.344699173829785
Deaths,Mongolia,Both,All ages,Total burden related to hepatitis C,Number,2019,1044.47809038103,1389.0101960659047,762.8365836488041
Deaths,Mongolia,Both,All ages,Total burden related to hepatitis C,Rate,2019,30.832490065631852,41.00291185202366,22.518568463673613
Deaths,Mongolia,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,285.04522691451587,389.7579802658966,198.08831581083203
Deaths,Mongolia,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,8.414397782045821,11.505467817103822,5.847471656516187
Deaths,Mongolia,Both,All ages,Total cancers,Number,2019,5957.9126048569615,7587.635853919871,4663.06272353244
Deaths,Mongolia,Both,All ages,Total cancers,Rate,2019,175.87470995599497,223.9833551724117,137.65136523474888
Deaths,Cambodia,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,28658.663019951047,32955.26965826834,24535.63241456015
Deaths,Cambodia,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,172.6101298383446,198.48844206763238,147.77726001365832
Deaths,Chile,Both,All ages,Non-communicable diseases,Number,2019,97057.24374262909,99889.00418216952,94483.31006398257
Deaths,Chile,Both,All ages,Non-communicable diseases,Rate,2019,533.3296454950911,548.8901717691712,519.1858775141999
Deaths,Albania,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,734.4141300545,896.8350428970922,589.8019752117351
Deaths,Albania,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,26.997015226901812,32.96759732457106,21.681081904655546
Deaths,Paraguay,Both,All ages,Injuries,Number,2019,3880.6157097640184,4917.089455167649,3027.0215225121688
Deaths,Paraguay,Both,All ages,Injuries,Rate,2019,55.99366410404762,70.94901322732503,43.67709637952702
Deaths,Malaysia,Both,All ages,Non-communicable diseases,Number,2019,129768.03851856341,157660.41587864538,105828.99930516437
Deaths,Malaysia,Both,All ages,Non-communicable diseases,Rate,2019,414.57579869707735,503.6848331991436,338.09667166984764
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Total burden related to hepatitis B,Number,2019,283.34329257589,407.3960667329034,190.08990907023275
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Total burden related to hepatitis B,Rate,2019,1.0094532621561874,1.4514100009725182,0.6772240029734422
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Total burden related to hepatitis C,Number,2019,1407.4516710261983,2004.3673898151108,940.6487188652
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Total burden related to hepatitis C,Rate,2019,5.01425909090133,7.140861468130308,3.3512030906720387
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,947.5424786005959,1401.5774729607372,612.9960909166726
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,3.3757631506267063,4.993331373340688,2.18389113092942
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Total cancers,Number,2019,34499.80992288871,44184.012295906265,26584.010969230574
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Total cancers,Rate,2019,122.9107820193085,157.41221520289085,94.70955303061623
Deaths,South Africa,Both,All ages,Injuries,Number,2019,56442.560272417875,63349.36165892646,50012.782082483165
Deaths,South Africa,Both,All ages,Injuries,Rate,2019,101.53653527266168,113.96142668824828,89.96977790328108
Deaths,Tajikistan,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,8169.393899461002,10091.59792435551,6784.931770393202
Deaths,Tajikistan,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,86.06234588860093,106.31224321205421,71.47741338468974
Deaths,Djibouti,Both,All ages,Total burden related to hepatitis B,Number,2019,54.899181087606074,88.87243001719915,32.737540644744186
Deaths,Djibouti,Both,All ages,Total burden related to hepatitis B,Rate,2019,4.5642941663247445,7.388815385557424,2.721784966995783
Deaths,Djibouti,Both,All ages,Total burden related to hepatitis C,Number,2019,87.65721073575014,138.10430379153308,52.26558184429427
Deaths,Djibouti,Both,All ages,Total burden related to hepatitis C,Rate,2019,7.287782580199691,11.481932073524902,4.345337864526672
Deaths,Djibouti,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,19.952046710934372,32.44527172525724,11.642916171158443
Deaths,Djibouti,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.6588045323232672,2.69748585546471,0.9679870137630118
Deaths,Djibouti,Both,All ages,Total cancers,Number,2019,747.7762505751584,1050.2173528814953,532.2108370870875
Deaths,Djibouti,Both,All ages,Total cancers,Rate,2019,62.16979398599669,87.31461639620349,44.24777876185499
Deaths,Eritrea,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,21897.56686876017,29320.712992118864,16700.2326495722
Deaths,Eritrea,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,326.2832782360419,436.89138672913606,248.84073599888038
Deaths,Austria,Both,All ages,Injuries,Number,2019,4318.066969321503,4567.812946739174,3997.1330043789917
Deaths,Austria,Both,All ages,Injuries,Rate,2019,48.429532715311396,51.23057333598697,44.83007905582364
Deaths,Lebanon,Both,All ages,Non-communicable diseases,Number,2019,30339.070186544406,33247.50687467207,27515.5129396883
Deaths,Lebanon,Both,All ages,Non-communicable diseases,Rate,2019,586.0279391978981,642.2071545842317,531.4882507892443
Deaths,Paraguay,Both,All ages,Total burden related to hepatitis B,Number,2019,118.47631700351391,170.04491091372273,79.02674098262378
Deaths,Paraguay,Both,All ages,Total burden related to hepatitis B,Rate,2019,1.7095027167693593,2.4535894137491705,1.1402821409718276
Deaths,Paraguay,Both,All ages,Total burden related to hepatitis C,Number,2019,198.878566738778,279.27321860655087,137.3127231247679
Deaths,Paraguay,Both,All ages,Total burden related to hepatitis C,Rate,2019,2.8696321657015478,4.029651984494604,1.981294482861308
Deaths,Paraguay,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,77.15283274373631,112.36922004064652,51.11403701907434
Deaths,Paraguay,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.1132433934282162,1.6213830054747709,0.7375278651392039
Deaths,Paraguay,Both,All ages,Total cancers,Number,2019,6120.08537813356,7745.365255441311,4774.659629429069
Deaths,Paraguay,Both,All ages,Total cancers,Rate,2019,88.30712200877637,111.7583942633464,68.89388372796807
Deaths,Australia,Both,All ages,Injuries,Number,2019,9812.020520113425,10394.399517172458,8957.422603090836
Deaths,Australia,Both,All ages,Injuries,Rate,2019,39.93802993308807,42.308496828185525,36.45954585115628
Deaths,South Africa,Both,All ages,Total burden related to hepatitis C,Number,2019,2362.731299909629,2699.039788437883,2065.451321519846
Deaths,South Africa,Both,All ages,Total burden related to hepatitis C,Rate,2019,4.250401626276533,4.855398964156531,3.7156140676338167
Deaths,South Africa,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,899.3997796653507,1094.7846796369945,716.8805501325581
Deaths,South Africa,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.617962349890813,1.9694472168416643,1.2896219964775426
Deaths,South Africa,Both,All ages,Total cancers,Number,2019,54573.586992548364,59333.097648070114,50131.61185585158
Deaths,South Africa,Both,All ages,Total cancers,Rate,2019,98.17437256354246,106.73642607816934,90.18354502186732
Deaths,Eswatini,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,5942.837121279806,6934.854467114866,5140.100916062083
Deaths,Eswatini,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,520.3390452394814,607.1974510915437,450.0535936819264
Deaths,Ecuador,Both,All ages,Injuries,Number,2019,12081.076746383576,15022.432680948596,9819.041873923288
Deaths,Ecuador,Both,All ages,Injuries,Rate,2019,68.68778297904542,85.41106206573853,55.826829963653424
Deaths,Mongolia,Both,All ages,Injuries,Number,2019,2696.5789138339205,3374.9146488768006,2145.411066422424
Deaths,Mongolia,Both,All ages,Injuries,Rate,2019,79.60171049796371,99.6258546178685,63.33150115962209
Deaths,Australia,Both,All ages,Non-communicable diseases,Number,2019,155339.3870902621,158643.43157059397,152356.03715946295
Deaths,Australia,Both,All ages,Non-communicable diseases,Rate,2019,632.2804848074993,645.7289918795394,620.137306081681
Deaths,Botswana,Both,All ages,Non-communicable diseases,Number,2019,9200.921379266907,11815.084585404511,7081.695664280446
Deaths,Botswana,Both,All ages,Non-communicable diseases,Rate,2019,393.41675167605786,505.19420901062665,302.8020335960766
Deaths,Angola,Both,All ages,Total burden related to hepatitis B,Number,2019,1737.366560611955,2385.5217538134557,1222.4329888389095
Deaths,Angola,Both,All ages,Total burden related to hepatitis B,Rate,2019,5.764604503531949,7.915191737351455,4.05604831616229
Deaths,Angola,Both,All ages,Total burden related to hepatitis C,Number,2019,1826.7891690906415,2495.7073353149913,1298.1601529940579
Deaths,Angola,Both,All ages,Total burden related to hepatitis C,Rate,2019,6.061309863955255,8.280788908235365,4.307312016883403
Deaths,Angola,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,380.27020127930155,560.0963908020594,242.3298816424173
Deaths,Angola,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.2617413990525583,1.858406999437284,0.8040536515012676
Deaths,Angola,Both,All ages,Total cancers,Number,2019,12756.002239432257,15840.224032054986,10106.14335931535
Deaths,Angola,Both,All ages,Total cancers,Rate,2019,42.32457883303219,52.558066249402145,33.53231312448447
Deaths,South Africa,Both,All ages,Total burden related to hepatitis B,Number,2019,2224.2561007071736,2521.1843832021545,1932.9580022973942
Deaths,South Africa,Both,All ages,Total burden related to hepatitis B,Rate,2019,4.001293650303289,4.535448530654031,3.4772671089612746
Deaths,United States of America,Both,All ages,Injuries,Number,2019,180328.77679893796,185241.11377652592,172243.98059287085
Deaths,United States of America,Both,All ages,Injuries,Rate,2019,54.98185106086592,56.47961190002286,52.51681431659152
Deaths,Bangladesh,Both,All ages,Total burden related to hepatitis B,Number,2019,8692.71908266479,12145.609677678518,6074.225521829972
Deaths,Bangladesh,Both,All ages,Total burden related to hepatitis B,Rate,2019,5.458198728918759,7.626284787788842,3.814034447349774
Deaths,Bangladesh,Both,All ages,Total burden related to hepatitis C,Number,2019,8295.846333476375,11115.492705128592,6016.3294510355845
Deaths,Bangladesh,Both,All ages,Total burden related to hepatitis C,Rate,2019,5.209000484438203,6.979469551182114,3.7776812353094242
Deaths,Bangladesh,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,1666.5820707039743,2458.864906778822,1137.091406589492
Deaths,Bangladesh,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.046454630990633,1.5439327074916647,0.713984981119232
Deaths,Bangladesh,Both,All ages,Total cancers,Number,2019,105848.1753497773,135305.54072261305,79653.70190499199
Deaths,Bangladesh,Both,All ages,Total cancers,Rate,2019,66.46256144463095,84.95897812464843,50.014929777095915
Deaths,Colombia,Both,All ages,Non-communicable diseases,Number,2019,193823.49589731,239120.09445115374,155553.3819097834
Deaths,Colombia,Both,All ages,Non-communicable diseases,Rate,2019,405.68641423335544,500.4954287916973,325.58433350250823
Deaths,New Zealand,Both,All ages,Non-communicable diseases,Number,2019,31502.43723237519,32041.885595616634,30972.393067235796
Deaths,New Zealand,Both,All ages,Non-communicable diseases,Rate,2019,700.7288696255793,712.7281647597054,688.9387580875409
Deaths,Qatar,Both,All ages,Non-communicable diseases,Number,2019,2966.6529634215585,3727.855973851156,2336.4809275520847
Deaths,Qatar,Both,All ages,Non-communicable diseases,Rate,2019,103.56442894183085,130.13766014074488,81.56542608082157
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Non-communicable diseases,Number,2019,145787.60792237322,184750.8528674641,114754.33827572354
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Non-communicable diseases,Rate,2019,519.390365874888,658.202809100372,408.829657006889
Deaths,Iceland,Both,All ages,Injuries,Number,2019,111.00668173697325,122.33153961544187,98.90047306683556
Deaths,Iceland,Both,All ages,Injuries,Rate,2019,32.187394510289394,35.47113980024368,28.677089469256796
Deaths,Canada,Both,All ages,Injuries,Number,2019,17079.763418947492,18023.080382392454,15663.271807510719
Deaths,Canada,Both,All ages,Injuries,Rate,2019,46.768450495641346,49.351476479340484,42.88975989659712
Deaths,Belgium,Both,All ages,Non-communicable diseases,Number,2019,98214.88477230308,100904.08539308123,96011.06117387586
Deaths,Belgium,Both,All ages,Non-communicable diseases,Rate,2019,860.0881082558342,883.6379956278731,840.7887680988387
Deaths,Central African Republic,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,43875.798571235624,54112.930954371564,35766.807758482435
Deaths,Central African Republic,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,827.8666326502107,1021.0250614423699,674.8628552387024
Deaths,South Sudan,Both,All ages,Injuries,Number,2019,4786.9997460659515,6110.514644577325,3811.2892125499725
Deaths,South Sudan,Both,All ages,Injuries,Rate,2019,51.567583775148975,65.82504544782466,41.05681766977575
Deaths,Ecuador,Both,All ages,Total burden related to hepatitis B,Number,2019,459.78092292889625,629.0021228090444,332.05200547487266
Deaths,Ecuador,Both,All ages,Total burden related to hepatitis B,Rate,2019,2.614115688115222,3.5762343218123966,1.8879042463365157
Deaths,Ecuador,Both,All ages,Total burden related to hepatitis C,Number,2019,513.7478156655296,760.3744655641307,342.8382692008571
Deaths,Ecuador,Both,All ages,Total burden related to hepatitis C,Rate,2019,2.920948124839621,4.323160705779898,1.949230281881067
Deaths,Ecuador,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,951.9121640107618,1319.3675003941707,642.5901899420951
Deaths,Ecuador,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,5.4121613089046425,7.501353599447056,3.653490201063316
Deaths,Ecuador,Both,All ages,Total cancers,Number,2019,17552.554804572363,22018.188102786964,14115.343555411357
Deaths,Ecuador,Both,All ages,Total cancers,Rate,2019,99.79624336921573,125.18590501039226,80.25374518864768
Deaths,Peru,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,30864.613760109238,39451.40636773127,23848.569719190295
Deaths,Peru,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,90.79056617781866,116.04925784837852,70.1523487112255
Deaths,Greenland,Both,All ages,Non-communicable diseases,Number,2019,388.84209700407905,453.95727311722777,324.60946303470945
Deaths,Greenland,Both,All ages,Non-communicable diseases,Rate,2019,692.032755981179,807.9199892025084,577.7162067900389
Deaths,Liberia,Both,All ages,Injuries,Number,2019,1692.2478429239216,2214.566070044947,1220.660804037346
Deaths,Liberia,Both,All ages,Injuries,Rate,2019,35.32945139021135,46.234010372192174,25.4840192117843
Deaths,Romania,Both,All ages,Non-communicable diseases,Number,2019,244747.5231744112,283621.74440854683,209399.47029113997
Deaths,Romania,Both,All ages,Non-communicable diseases,Rate,2019,1272.2705117751004,1474.3502905729722,1088.5208061651895
Deaths,Slovenia,Both,All ages,Injuries,Number,2019,1399.8351386033673,1782.011374958458,1108.5354242990788
Deaths,Slovenia,Both,All ages,Injuries,Rate,2019,67.48565794943981,85.91026671358053,53.44218072974204
Deaths,Indonesia,Both,All ages,Non-communicable diseases,Number,2019,1327973.0647657386,1475420.186369074,1139501.8865368254
Deaths,Indonesia,Both,All ages,Non-communicable diseases,Rate,2019,511.8103746654737,568.6375562954428,439.1722264211046
Deaths,Turkmenistan,Both,All ages,Non-communicable diseases,Number,2019,28646.338603540036,35074.30121013983,23590.481889086244
Deaths,Turkmenistan,Both,All ages,Non-communicable diseases,Rate,2019,563.5625873826017,690.0206066188298,464.09815910550293
Deaths,Bosnia and Herzegovina,Both,All ages,Non-communicable diseases,Number,2019,35539.234540723126,42982.613890654095,29212.874995874907
Deaths,Bosnia and Herzegovina,Both,All ages,Non-communicable diseases,Rate,2019,1076.9522690249476,1302.5104270358127,885.2433773017754
